Date,announce_date,effective_date,Country,Security_Name,Change_Type,from,to,source_file,page
2018-05-01,2018-05-14,2018-05-31,USA,ARROWHEAD PHARMA,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,ATHENEX,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,AUTONATION,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,AUTONATION,Deletion,standard,none,MSCI_May18_STPublicList.pdf,8
2018-05-01,2018-05-14,2018-05-31,USA,AVAYA HOLDINGS,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,AXOVANT SCIENCES,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,B RILEY FINANCIAL,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,BANK MARIN,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,BARRETT BUSINESS SVCS,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,BLUE BIRD (US),Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,BOOT BARN HOLDINGS,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,BRIXMOR PROPERTY GROUP,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,BRIXMOR PROPERTY GROUP,Deletion,standard,none,MSCI_May18_STPublicList.pdf,8
2018-05-01,2018-05-14,2018-05-31,USA,BYLINE BANCORP,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,CACTUS A,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,CADENCE BANCORP A,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,CALITHERA BIOSCIENCES,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,CAMBIUM LEARNING GROUP,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,CELLDEX THERAPEUTICS,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,CHEMOCENTRYX,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,CIVEO CORPORATION,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,CLEAN ENERGY FUELS,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,CLOUDERA,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,CODEXIS,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,COLONY NORTHSTAR A,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,COLONY NORTHSTAR A,Deletion,standard,none,MSCI_May18_STPublicList.pdf,8
2018-05-01,2018-05-14,2018-05-31,USA,COLONY NORTHSTAR CR A,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,COPART,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,COPART,Addition,none,standard,MSCI_May18_STPublicList.pdf,8
2018-05-01,2018-05-14,2018-05-31,USA,CRISPR THERAPEUTICS,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,CYMABAY THERAPEUTICS,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,DECIPHERA PHARMA,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,DENALI THERAPEUTICS,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,DICERNA PHARMACEUTICALS,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,DOVA PHARMA,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,ENDOCYTE,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,ENVISION HEALTHCARE CORP,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,ENVISION HEALTHCARE CORP,Deletion,standard,none,MSCI_May18_STPublicList.pdf,8
2018-05-01,2018-05-14,2018-05-31,USA,EVOQUA WATER TECH,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,FATE THERAPEUTICS,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,FGL HOLDINGS,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,FORESCOUT TECHNOLOGIES,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,FORTERRA (US),Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,FRP HOLDINGS INC,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,FTD COMPANIES,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,FTS INTERNATIONAL,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,GATES INDUSTRIAL,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,GLYCOMIMETICS,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,GODADDY A,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,GODADDY A,Addition,none,standard,MSCI_May18_STPublicList.pdf,8
2018-05-01,2018-05-14,2018-05-31,USA,HABIT RESTAURANTS A,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,HERITAGE-CRYSTAL CLEAN,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,ICONIX BRAND GROUP,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,IDT CORP B,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,IMPINT,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,INDEPENDENCE HOLDING CO,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,INDUSTRIAL LOGIS PPTYS,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,INTREPID POTASH,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,KEYSIGHT TECHNOLOGIES,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,KEYSIGHT TECHNOLOGIES,Addition,none,standard,MSCI_May18_STPublicList.pdf,8
2018-05-01,2018-05-14,2018-05-31,USA,KURA ONCOLOGY,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,LUTHER BURBANK,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,MACQUARIE INFRA CORP,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,MACQUARIE INFRA CORP,Deletion,standard,none,MSCI_May18_STPublicList.pdf,8
2018-05-01,2018-05-14,2018-05-31,USA,MATCH GROUP,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,MERCHANTS BANCORP,Addition,none,small_cap,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,NEKTAR THERAPEUTICS,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,NEKTAR THERAPEUTICS,Addition,none,standard,MSCI_May18_STPublicList.pdf,8
2018-05-01,2018-05-14,2018-05-31,USA,NEWLINK GENETICS CORP,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,ON SEMICONDUCTOR CORP,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,ON SEMICONDUCTOR CORP,Addition,none,standard,MSCI_May18_STPublicList.pdf,8
2018-05-01,2018-05-14,2018-05-31,USA,PICO HOLDINGS,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,PIER 1 IMPORTS,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,RA PHARMACEUTICALS,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,RANGE RESOURCES CORP,Deletion,standard,none,MSCI_May18_STPublicList.pdf,8
2018-05-01,2018-05-14,2018-05-31,USA,REVLON A,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,RIGNET,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,ROADRUNNER TRANSPORT SYS,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,SANCHEZ ENERGY CORP,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,SEARS HOLDINGS CORP,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,SENECA FOODS CORP A,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,SPECTRUM BRANDS,Deletion,standard,none,MSCI_May18_STPublicList.pdf,8
2018-05-01,2018-05-14,2018-05-31,USA,TELIGENT,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,TESARO,Deletion,standard,none,MSCI_May18_STPublicList.pdf,8
2018-05-01,2018-05-14,2018-05-31,USA,WESTLAKE CHEMICAL CORP,Addition,none,standard,MSCI_May18_STPublicList.pdf,8
2018-05-01,2018-05-14,2018-05-31,USA,WR GRACE & CO,Deletion,standard,none,MSCI_May18_STPublicList.pdf,8
2018-05-01,2018-05-14,2018-05-31,USA,XPO LOGISTICS,Deletion,small_cap,none,MSCI_May18_SCPublicList.pdf,9
2018-05-01,2018-05-14,2018-05-31,USA,XPO LOGISTICS,Addition,none,standard,MSCI_May18_STPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,3PEA INTERNATIONAL,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,ACHAOGEN,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,ACHAOGEN,Deletion,small_cap,none,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,ACM RESEARCH A,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,AERPIO PHARMACEUTICALS,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,AGCO CORP,Addition,none,small_cap,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,AGCO CORP,Deletion,standard,none,MSCI_Nov18_STPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,ALLAKOS,Addition,none,small_cap,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,ALLIQUA BIOMEDICAL,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,ALTA MESA RESOURCES A,Deletion,small_cap,none,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,AMALGAMATED BANK A,Addition,none,small_cap,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,AMERICAN FINANCE TRUST A,Addition,none,small_cap,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,AMYRIS,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,AMYRIS,Addition,none,small_cap,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,ANTARES PHARMA,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,ANTARES PHARMA,Addition,none,small_cap,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,APOLLO MEDICAL HLDGS,Addition,none,small_cap,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,APPTIO A,Addition,none,small_cap,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,APTINYX,Addition,none,small_cap,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,AQUESTIVE THERAPETC,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,ARCUS BIOSCIENCES,Addition,none,small_cap,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,ARES MANAGEMENT,Addition,none,small_cap,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,ARIDIS PHARMACEUTICALS,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,ARLO TECHNOLOGIES,Addition,none,small_cap,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,ARQULE,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,ARQULE,Addition,none,small_cap,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,AVNET,Addition,none,small_cap,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,AVNET,Deletion,standard,none,MSCI_Nov18_STPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,AXA EQUITABLE HOLDINGS,Addition,none,standard,MSCI_Nov18_STPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,AXIS CAPITAL HOLDINGS,Deletion,standard,none,MSCI_Nov18_STPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,BAYCOM,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,BIGLARI HOLDINGS A,Deletion,small_cap,none,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,BIO PATH HOLDINGS,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,BIOLIFE SOLUTIONS,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,BIOSPECIFICS TECH,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,BIOXCEL THERAPEUTICS,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,BORQS TECHNOLOGIES,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,BOSTON OMAHA A,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,BRIDGEWATER BANCSHARES,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,BRISTOW GROUP,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,BURLINGTON STORES,Deletion,small_cap,none,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,BURLINGTON STORES,Addition,none,standard,MSCI_Nov18_STPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,BUSINESS FIRST BANCSHS,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,CARE.COM,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,CAREDX,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,CATASYS,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,CHAMPIONS ONCOLOGY,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,CHARAH SOLUTIONS,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,CHEROKEE,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,CLEAN ENERGY FUELS,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,COASTAL FINANCIAL,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,COMSTOCK RESOURCES,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,CONSTELLATION PHARMA,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,CONTAINER STORE GROUP,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,CONTRAVIR PHARMA,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,CUMULUS MEDIA A,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,CYTORI THERAPEUTICS,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,DEXCOM,Deletion,small_cap,none,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,DEXCOM,Addition,none,standard,MSCI_Nov18_STPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,DMC GLOBAL,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,DOMO B,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,EHEALTH,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,ELECTROCORE,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,ELOXX PHARMACEUTICALS,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,ENDOLOGIX,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,ENDOLOGIX,Deletion,small_cap,none,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,ENVIROSTAR,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,EVOFEM BIOSCIENCES,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,FINJAN HOLDINGS,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,FIRST BANCSHARES (THE),Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,FIRST CHOICE BANCORP,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,FIRST WESTERN FINANCIAL,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,FNCB BANCORP,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,FOAMIX PHARMA (US),Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,FORTERRA (US),Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,FORTERRA (US),Deletion,small_cap,none,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,FUNKO A,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,FUSION CONNECT,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,GOOSEHEAD INSURANCE A,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,GRUBHUB,Deletion,small_cap,none,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,GRUBHUB,Addition,none,standard,MSCI_Nov18_STPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,HARMONIC,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,HEALTH INSURANCE INNOV,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,HELIUS MEDICAL A (US),Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,HOVNANIAN ENTERPRISES A,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,HOVNANIAN ENTERPRISES A,Deletion,small_cap,none,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,I3 VERTICALS A,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,IDEAL POWER,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,INFRA AND ENERGY ALTNVS,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,INTELLIGENT SYSTEMS,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,INTL MONEY EXPRESS,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,ITERUM THERAPEUTICS,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,JOUNCE THERAPEUTICS,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,JOUNCE THERAPEUTICS,Deletion,small_cap,none,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,KKR & CO,Addition,none,standard,MSCI_Nov18_STPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,LAMB WESTON HOLDINGS,Deletion,small_cap,none,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,LAMB WESTON HOLDINGS,Addition,none,standard,MSCI_Nov18_STPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,LANNETT CO,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,LANNETT CO,Deletion,small_cap,none,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,LEVEL ONE BANCORP,Addition,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,MARINE PRODUCTS CORP,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,MCBC HOLDINGS,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,MDC PARTNERS A,Deletion,small_cap,none,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,MIDSTATES PETROLEUM,Deletion,small_cap,none,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,MITEL NETWORKS CORP,Deletion,small_cap,none,MSCI_Nov18_SCPublicList.pdf,8
2018-11-01,2018-11-13,2018-11-30,USA,MR COOPER GROUP,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,NEW YORK COMMU BANCORP,Deletion,standard,none,MSCI_Nov18_STPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,NEWFIELD EXPLORATION CO,Deletion,standard,none,MSCI_Nov18_STPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,NII HOLDINGS,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
2018-11-01,2018-11-13,2018-11-30,USA,NOODLES & CO A,Deletion,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,4
