Date,announce_date,effective_date,Country,Security_Name,Change_Type,from,to,source_file,flags
2018-05-01,2018-05-14,2018-05-31,USA,BYLINE BANCORP,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,CACTUS A,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,CADENCE BANCORP A,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,CALITHERA BIOSCIENCES,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,CAMBIUM LEARNING GROUP,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,CELLDEX THERAPEUTICS,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,CHEMOCENTRYX,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,CIVEO CORPORATION,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,CLEAN ENERGY FUELS,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,CLOUDERA,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,CODEXIS,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,COLONY NORTHSTAR A,DEMOTION,standard,small_cap,MSCI_May18_SCPublicList.pdf;MSCI_May18_STPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,COLONY NORTHSTAR CR A,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,COPART,PROMOTION,small_cap,standard,MSCI_May18_SCPublicList.pdf;MSCI_May18_STPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,CRISPR THERAPEUTICS,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,CYMABAY THERAPEUTICS,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,DECIPHERA PHARMA,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,DENALI THERAPEUTICS,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,DICERNA PHARMACEUTICALS,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,DOVA PHARMA,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,ENDOCYTE,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,ENVISION HEALTHCARE CORP,DEMOTION,standard,small_cap,MSCI_May18_SCPublicList.pdf;MSCI_May18_STPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,EVOQUA WATER TECH,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,FATE THERAPEUTICS,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,FGL HOLDINGS,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,FORESCOUT TECHNOLOGIES,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,FORTERRA (US),ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,FRP HOLDINGS INC,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,FTD COMPANIES,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,FTS INTERNATIONAL,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,GATES INDUSTRIAL,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,GLYCOMIMETICS,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,GODADDY A,PROMOTION,small_cap,standard,MSCI_May18_SCPublicList.pdf;MSCI_May18_STPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,HABIT RESTAURANTS A,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,HERITAGE-CRYSTAL CLEAN,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,ICONIX BRAND GROUP,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,IDT CORP B,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,IMPINT,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,INDEPENDENCE HOLDING CO,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,INDUSTRIAL LOGIS PPTYS,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,INTREPID POTASH,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,KEYSIGHT TECHNOLOGIES,PROMOTION,small_cap,standard,MSCI_May18_SCPublicList.pdf;MSCI_May18_STPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,KURA ONCOLOGY,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,LUTHER BURBANK,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,MACQUARIE INFRA CORP,DEMOTION,standard,small_cap,MSCI_May18_SCPublicList.pdf;MSCI_May18_STPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,MATCH GROUP,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,MERCHANTS BANCORP,ADD,none,small_cap,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,NEKTAR THERAPEUTICS,PROMOTION,small_cap,standard,MSCI_May18_SCPublicList.pdf;MSCI_May18_STPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,NEWLINK GENETICS CORP,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,ON SEMICONDUCTOR CORP,PROMOTION,small_cap,standard,MSCI_May18_SCPublicList.pdf;MSCI_May18_STPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,PICO HOLDINGS,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,PIER 1 IMPORTS,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,RA PHARMACEUTICALS,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,RANGE RESOURCES CORP,DEL,standard,none,MSCI_May18_STPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,REVLON A,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,RIGNET,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,ROADRUNNER TRANSPORT SYS,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,SANCHEZ ENERGY CORP,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,SEARS HOLDINGS CORP,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,SENECA FOODS CORP A,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,SPECTRUM BRANDS,DEL,standard,none,MSCI_May18_STPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,TELIGENT,DEL,small_cap,none,MSCI_May18_SCPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,TESARO,DEL,standard,none,MSCI_May18_STPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,WESTLAKE CHEMICAL CORP,ADD,none,standard,MSCI_May18_STPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,WR GRACE & CO,DEL,standard,none,MSCI_May18_STPublicList.pdf,
2018-05-01,2018-05-14,2018-05-31,USA,XPO LOGISTICS,PROMOTION,small_cap,standard,MSCI_May18_SCPublicList.pdf;MSCI_May18_STPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,3PEA INTERNATIONAL,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,ACHAOGEN,DEMOTION,small_cap,micro_cap,MSCI_Nov18_MicroPublicList.pdf;MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,ACM RESEARCH A,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,AERPIO PHARMACEUTICALS,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,AGCO CORP,DEMOTION,standard,small_cap,MSCI_Nov18_SCPublicList.pdf;MSCI_Nov18_STPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,ALLAKOS,ADD,none,small_cap,MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,ALLIQUA BIOMEDICAL,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,ALTA MESA RESOURCES A,DEL,small_cap,none,MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,AMALGAMATED BANK A,ADD,none,small_cap,MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,AMERICAN FINANCE TRUST A,ADD,none,small_cap,MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,AMYRIS,PROMOTION,micro_cap,small_cap,MSCI_Nov18_MicroPublicList.pdf;MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,ANTARES PHARMA,PROMOTION,micro_cap,small_cap,MSCI_Nov18_MicroPublicList.pdf;MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,APOLLO MEDICAL HLDGS,ADD,none,small_cap,MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,APPTIO A,ADD,none,small_cap,MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,APTINYX,ADD,none,small_cap,MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,AQUESTIVE THERAPETC,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,ARCUS BIOSCIENCES,ADD,none,small_cap,MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,ARES MANAGEMENT,ADD,none,small_cap,MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,ARIDIS PHARMACEUTICALS,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,ARLO TECHNOLOGIES,ADD,none,small_cap,MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,ARQULE,PROMOTION,micro_cap,small_cap,MSCI_Nov18_MicroPublicList.pdf;MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,AVNET,DEMOTION,standard,small_cap,MSCI_Nov18_SCPublicList.pdf;MSCI_Nov18_STPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,AXA EQUITABLE HOLDINGS,ADD,none,standard,MSCI_Nov18_STPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,AXIS CAPITAL HOLDINGS,DEL,standard,none,MSCI_Nov18_STPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,BAYCOM,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,BIGLARI HOLDINGS A,DEL,small_cap,none,MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,BIO PATH HOLDINGS,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,BIOLIFE SOLUTIONS,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,BIOSPECIFICS TECH,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,BIOXCEL THERAPEUTICS,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,BORQS TECHNOLOGIES,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,BOSTON OMAHA A,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,BRIDGEWATER BANCSHARES,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,BRISTOW GROUP,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,BURLINGTON STORES,PROMOTION,small_cap,standard,MSCI_Nov18_SCPublicList.pdf;MSCI_Nov18_STPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,BUSINESS FIRST BANCSHS,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,CARE.COM,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,CAREDX,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,CATASYS,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,CHAMPIONS ONCOLOGY,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,CHARAH SOLUTIONS,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,CHEROKEE,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,CLEAN ENERGY FUELS,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,COASTAL FINANCIAL,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,COMSTOCK RESOURCES,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,CONSTELLATION PHARMA,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,CONTAINER STORE GROUP,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,CONTRAVIR PHARMA,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,CUMULUS MEDIA A,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,CYTORI THERAPEUTICS,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,DEXCOM,PROMOTION,small_cap,standard,MSCI_Nov18_SCPublicList.pdf;MSCI_Nov18_STPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,DMC GLOBAL,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,DOMO B,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,EHEALTH,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,ELECTROCORE,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,ELOXX PHARMACEUTICALS,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,ENDOLOGIX,DEMOTION,small_cap,micro_cap,MSCI_Nov18_MicroPublicList.pdf;MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,ENVIROSTAR,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,EVOFEM BIOSCIENCES,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,FINJAN HOLDINGS,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,FIRST BANCSHARES (THE),DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,FIRST CHOICE BANCORP,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,FIRST WESTERN FINANCIAL,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,FNCB BANCORP,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,FOAMIX PHARMA (US),ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,FORTERRA (US),DEMOTION,small_cap,micro_cap,MSCI_Nov18_MicroPublicList.pdf;MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,FUNKO A,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,FUSION CONNECT,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,GOOSEHEAD INSURANCE A,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,GRUBHUB,PROMOTION,small_cap,standard,MSCI_Nov18_SCPublicList.pdf;MSCI_Nov18_STPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,HARMONIC,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,HEALTH INSURANCE INNOV,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,HELIUS MEDICAL A (US),ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,HOVNANIAN ENTERPRISES A,DEMOTION,small_cap,micro_cap,MSCI_Nov18_MicroPublicList.pdf;MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,I3 VERTICALS A,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,IDEAL POWER,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,INFRA AND ENERGY ALTNVS,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,INTELLIGENT SYSTEMS,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,INTL MONEY EXPRESS,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,ITERUM THERAPEUTICS,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,JOUNCE THERAPEUTICS,DEMOTION,small_cap,micro_cap,MSCI_Nov18_MicroPublicList.pdf;MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,KKR & CO,ADD,none,standard,MSCI_Nov18_STPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,LAMB WESTON HOLDINGS,PROMOTION,small_cap,standard,MSCI_Nov18_SCPublicList.pdf;MSCI_Nov18_STPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,LANNETT CO,DEMOTION,small_cap,micro_cap,MSCI_Nov18_MicroPublicList.pdf;MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,LEVEL ONE BANCORP,ADD,none,micro_cap,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,MARINE PRODUCTS CORP,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,MCBC HOLDINGS,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,MDC PARTNERS A,DEL,small_cap,none,MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,MIDSTATES PETROLEUM,DEL,small_cap,none,MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,MITEL NETWORKS CORP,DEL,small_cap,none,MSCI_Nov18_SCPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,MR COOPER GROUP,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,NEW YORK COMMU BANCORP,DEL,standard,none,MSCI_Nov18_STPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,NEWFIELD EXPLORATION CO,DEL,standard,none,MSCI_Nov18_STPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,NII HOLDINGS,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,NOODLES & CO A,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,NORTHERN OIL AND GAS,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,NRG ENERGY,ADD,none,standard,MSCI_Nov18_STPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,PENNYMAC FINL SERVICE A,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,PETIO A,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,PRIMO WATER CORP,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,RA PHARMACEUTICALS,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,ROSETTA STONE,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,SCPHARMACEUTICALS,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,SENSEONICS HOLDINGS INC,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,SIENTRA,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,SKYLINE CHAMPION CORP,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,SOLID BIOSCIENCES INC,DEL,micro_cap,none,MSCI_Nov18_MicroPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,STERICYCLE,DEL,standard,none,MSCI_Nov18_STPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,TOLL BROTHERS,DEL,standard,none,MSCI_Nov18_STPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,WAYFAIR A,ADD,none,standard,MSCI_Nov18_STPublicList.pdf,
2018-11-01,2018-11-13,2018-11-30,USA,WELLCARE HEALTH PLANS,ADD,none,standard,MSCI_Nov18_STPublicList.pdf,
2019-02-01,2019-02-11,2019-02-28,USA,ALTICE USA A,ADD,none,standard,MSCI_Feb19_STPublicList.pdf,
2019-02-01,2019-02-11,2019-02-28,USA,ANTERO RESOURCES,DEMOTION,standard,small_cap,MSCI_Feb19_SCPublicList.pdf;MSCI_Feb19_STPublicList.pdf,
2019-02-01,2019-02-11,2019-02-28,USA,KKR & CO,ADD,none,standard,MSCI_Feb19_STPublicList.pdf,
2019-02-01,2019-02-11,2019-02-28,USA,TABLEAU SOFTWARE A,PROMOTION,small_cap,standard,MSCI_Feb19_SCPublicList.pdf;MSCI_Feb19_STPublicList.pdf,
2019-05-01,2019-05-13,2019-05-28,USA,ACLARIS THERAPEUTICS,DEMOTION,small_cap,micro_cap,MSCI_May19_MicroPublicList.pdf;MSCI_May19_SCPublicList.pdf,
2019-05-01,2019-05-13,2019-05-28,USA,ADAMAS PHARMACEUTICALS,DEMOTION,small_cap,micro_cap,MSCI_May19_MicroPublicList.pdf;MSCI_May19_SCPublicList.pdf,
2019-05-01,2019-05-13,2019-05-28,USA,AGEX THERAPEUTICS,ADD,none,micro_cap,MSCI_May19_MicroPublicList.pdf,
2019-05-01,2019-05-13,2019-05-28,USA,AGILYSYS,PROMOTION,micro_cap,small_cap,MSCI_May19_MicroPublicList.pdf;MSCI_May19_SCPublicList.pdf,
2019-05-01,2019-05-13,2019-05-28,USA,AGROFRESH SOLUTIONS,DEMOTION,small_cap,micro_cap,MSCI_May19_MicroPublicList.pdf;MSCI_May19_SCPublicList.pdf,
2019-05-01,2019-05-13,2019-05-28,USA,ALITHYA GROUP A SV,DEL,micro_cap,none,MSCI_May19_MicroPublicList.pdf,
2019-05-01,2019-05-13,2019-05-28,USA,ALKALINE WATER COMPANY,ADD,none,micro_cap,MSCI_May19_MicroPublicList.pdf,
2019-05-01,2019-05-13,2019-05-28,USA,ALLOGENE THERAPEUTICS,ADD,none,small_cap,MSCI_May19_SCPublicList.pdf,
2019-05-01,2019-05-13,2019-05-28,USA,ALTAIR ENGINEERING A,ADD,none,small_cap,MSCI_May19_SCPublicList.pdf,
